PLAYERID,PLAYER_SLUG,POSITIONS
386650,remy-boissier,DM
1426220,sanda-joachim-kayi,DC
1470024,basse-souleymane,DL
282705,lucas-woudenberg,DL
282705,lucas-woudenberg,DC
1096714,jordan-poha,DC
1127588,diabate-lassana,GK
846473,jean-louchet,GK
160881,papa-demba-oumar-camara,GK
1019322,florian-wirtz,AM
978521,victor-okoh-boniface,ST
991478,amine-adli,ST
991478,amine-adli,LW
991478,amine-adli,AM
150998,sardar-azmoun,ST
280609,patrik-schick,ST
963801,adam-hlozek,AM
963801,adam-hlozek,ST
963801,adam-hlozek,LW
142390,jonas-hofmann,AM
142390,jonas-hofmann,RW
1155571,iker-bravo,ST
117777,granit-xhaka,MC
117777,granit-xhaka,DM
970361,jeremie-frimpong,MR
970361,jeremie-frimpong,DR
822600,exequiel-palacios,MC
822600,exequiel-palacios,DM
177177,alejandro-grimaldo,DL
177177,alejandro-grimaldo,ML
796047,aleix-garcia,MC
796047,aleix-garcia,DM
168903,robert-andrich,MC
168903,robert-andrich,DM
920379,nathan-tella,RW
1174889,puerta-gustavo,MC
883262,edmond-tapsoba,DC
883262,edmond-tapsoba,DL
883262,edmond-tapsoba,DR
973437,odilon-kossounou,DC
973437,odilon-kossounou,DR
1002837,piero-hincapie,DL
1002837,piero-hincapie,DC
227672,jonathan-tah,DC
1174761,arthur,DR
1173172,jeanuel-belocian,DC
1173172,jeanuel-belocian,DL
1146319,madi-monamay,DC
1823904,andrea-natali,DC
1130662,sadik-fofana,DC
15219,lukas-hradecky,GK
927366,matej-kovar,GK
142471,niklas-lomb,GK
328027,serhou-guirassy,ST
949062,silas-katompa-mvumpa,MR
949062,silas-katompa-mvumpa,RW
1000397,wahid-faghir,ST
982779,mohamed-sankoh,ST
980623,nick-woltemade,ST
842212,luca-pfeiffer,ST
1005996,thomas-kastanaras,ST
1005996,thomas-kastanaras,LW
927405,woo-yeong-jeong,AM
927405,woo-yeong-jeong,RW
891510,chris-fuhrich,LW
891510,chris-fuhrich,MC
929620,fabian-rieder,MC
929620,fabian-rieder,AM
901882,stiller-angelo,MC
901882,stiller-angelo,DM
1142249,frans-kratzig,ML
957889,millot-enzo,AM
957889,millot-enzo,MC
1022881,omer-faruk-beyaz,AM
990201,leweling-jamie,RW
990201,leweling-jamie,ST
801030,atakan-karazor,MC
801030,atakan-karazor,DM
861981,nartey-nikolas,MC
861981,nartey-nikolas,DM
788949,maximilian-mittelstadt,DL
788949,maximilian-mittelstadt,ML
826205,dan-axel-zagadou,DC
826205,dan-axel-zagadou,DL
962898,leonidas-stergiou,DC
991479,anthony-rouault,DC
906278,josha-vagnoman,DR
906278,josha-vagnoman,MR
863271,julian-chabot,DC
916943,ramon-hendriks,DC
877842,yannik-keitel,MC
877842,yannik-keitel,DM
352562,pascal-stenzel,DR
352562,pascal-stenzel,DC
584722,alexander-nubel,GK
1195736,seimen-dennis,GK
152463,fabian-bredlow,GK
930339,stefan-drljaca,GK
108579,harry-kane,ST
978838,michael-olise,RW
978838,michael-olise,AM
1048888,mathys-tel,ST
1142248,arijon-ibrahimovic,LW
1010231,jamal-musiala,AM
1010231,jamal-musiala,LW
293519,leroy-sane,RW
293519,leroy-sane,LW
259117,joshua-kimmich,DM
259117,joshua-kimmich,MC
259117,joshua-kimmich,DR
35166,thomas-muller,AM
35166,thomas-muller,ST
280441,kingsley-coman,RW
280441,kingsley-coman,LW
187433,serge-gnabry,RW
187433,serge-gnabry,LW
184661,leon-goretzka,MC
184661,leon-goretzka,DM
364612,joao-palhinha,MC
364612,joao-palhinha,DM
1142251,aleksandar-pavlovic,MC
1142251,aleksandar-pavlovic,DM
355492,konrad-laimer,MC
355492,konrad-laimer,DM
1144687,nestory-irankunda,RW
1084730,bryan-zaragoza,RW
1129940,gabriel-vidovic,LW
1410926,noel-aseko,MC
843665,alphonso-davies,DL
803031,matthijs-de-ligt,DC
847030,noussair-mazraoui,DR
896569,min-jae-kim,DC
798583,dayot-upamecano,DC
980418,boey-sacha,DR
246999,raphael-guerreiro,DL
927407,josip-stanisic,DR
927407,josip-stanisic,DC
146101,eric-dier,DC
873106,hiroki-ito,DC
873106,hiroki-ito,DL
1466124,adam-aznou,DL
1153298,buchmann-tarek,DC
8959,manuel-neuer,GK
26768,sven-ulreich,GK
1048265,daniel-peretz,GK
835480,lois-openda,ST
986397,benjamin-sesko,ST
190159,andre-silva,ST
135264,yussuf-poulsen,ST
1418659,robert-ramsak,ST
789071,dani-olmo,AM
789071,dani-olmo,MC
789071,dani-olmo,LW
962890,ilaix-moriba,MC
822708,amadou-haidara,MC
822708,amadou-haidara,DM
838232,eljif-elmas,MC
825956,christoph-baumgartner,AM
825956,christoph-baumgartner,MC
976575,seiwald-nicolas,MC
976575,seiwald-nicolas,DM
1418623,assan-ouedraogo,DM
791079,xaver-schlager,MC
791079,xaver-schlager,DM
84251,kevin-kampl,MC
84251,kevin-kampl,DM
1001967,hugo-novoa-ramos,RW
1001967,hugo-novoa-ramos,MR
942944,hartmann-fabrice,RW
136924,willi-orban,DC
945063,mohamed-simakan,DC
945063,mohamed-simakan,DR
856076,david-raum,DL
856076,david-raum,ML
976421,castello-lukeba,DC
1048009,el-chadaille-bitshiabu,DC
319857,benjamin-henrichs,DR
319857,benjamin-henrichs,MR
319853,lukas-klostermann,DC
319853,lukas-klostermann,DR
37096,peter-gulacsi,GK
934385,maarten-vandevoordt,GK
148263,leopold-zingerle,GK
149731,sebastien-haller,ST
997006,youssoufa-moukoko,ST
940054,karim-adeyemi,ST
940054,karim-adeyemi,LW
132645,niclas-fullkrug,ST
803039,donyell-malen,RW
803039,donyell-malen,LW
803039,donyell-malen,ST
1140599,jamie-bynoe-gittens,LW
133908,marcel-sabitzer,MC
133908,marcel-sabitzer,DM
133908,marcel-sabitzer,AM
226978,julian-brandt,AM
226978,julian-brandt,MC
226978,julian-brandt,RW
989056,giovanni-reyna,RW
989056,giovanni-reyna,AM
138156,emre-can,MC
138156,emre-can,DM
138156,emre-can,DC
795005,salih-ozcan,MC
795005,salih-ozcan,DM
907463,nmecha-felix,MC
1001868,kamara-abdoulaye,MC
1001868,kamara-abdoulaye,DM
1210666,rothe-tom,ML
1210666,rothe-tom,DL
1428576,kjell-watjen,MC
577726,ramy-bensebaini,DL
577726,ramy-bensebaini,DC
940871,nico-schlotterbeck,DC
168937,niklas-sule,DC
168937,niklas-sule,DR
800951,julian-ryerson,DR
800951,julian-ryerson,DL
799046,waldemar-anton,DC
799046,waldemar-anton,DR
1001858,soumaila-coulibaly,DC
556866,gregor-kobel,GK
997113,marcel-lotka,GK
138491,alexander-meyer,GK
873554,omar-marmoush,ST
873554,omar-marmoush,LW
1192318,fares-chaibi,AM
1048422,hugo-ekitike,ST
997012,ansgar-knauff,MR
997012,ansgar-knauff,ML
1019321,igor-matanovic,ST
1214485,krisztian-lisztes,AM
994197,alidou-faride,LW
1146148,jean-matteo-bahoya,ST
1403070,anas-alaoui,ST
66518,mario-gotze,AM
66518,mario-gotze,MC
591706,ellyes-skhiri,MC
591706,ellyes-skhiri,DM
1440948,can-uzun,ST
904994,junior-dina-ebimbe,MR
904994,junior-dina-ebimbe,MC
1142211,hugo-larsson,MC
1142211,hugo-larsson,DM
142672,philipp-max,DL
142672,philipp-max,ML
1149113,oscar-hojlund,MC
941179,nkounkou-niels,DL
941179,nkounkou-niels,ML
357752,aurelio-buta,MR
357752,aurelio-buta,DR
40239,timothy-chandler,MR
1130114,marcel-wenig,MC
1403036,noah-fenyo,MC
979480,willian-pacho,DC
979480,willian-pacho,DL
581302,robin-koch,DC
964191,tuta,DC
964191,tuta,DR
1048569,nnamdi-collins,DC
580750,jerome-onguene,DC
999276,aurele-amenda,DC
1159759,nathaniel-brown,DL
1190983,bautista-davis,DC
38440,kevin-trapp,GK
27214,jens-grahl,GK
67647,andrej-kramaric,ST
67647,andrej-kramaric,AM
67647,andrej-kramaric,MC
980628,maximilian-beier,ST
770083,mergim-berisha,ST
254297,ihlas-bebou,ST
1418703,max-moerstedt,ST
1010117,fisnik-asllani,ST
796358,diadie-samassekou,MC
796358,diadie-samassekou,DM
809276,jacob-bruun-larsen,LW
186719,florian-grillitsch,MC
186719,florian-grillitsch,DM
186719,florian-grillitsch,DC
889861,anton-stach,MC
889861,anton-stach,DM
1129935,tom-bischof,AM
109296,pavel-kaderabek,MR
109296,pavel-kaderabek,DR
378340,marius-bulter,LW
378340,marius-bulter,ST
378340,marius-bulter,ML
1083410,umut-tohumcu,MC
253993,grischa-promel,MC
253993,grischa-promel,DM
795004,dennis-geiger,MC
795004,dennis-geiger,DM
980625,marco-john,ML
979821,becker-finn-ole,MC
979821,becker-finn-ole,DM
1128638,muhammed-damar,MC
843132,julian-justvan,MC
843132,julian-justvan,MR
857740,ozan-kabak,DC
857740,ozan-kabak,DR
823092,attila-szalai,DC
823092,attila-szalai,DL
1030711,david-jurasek,DL
904991,stanley-nsoki,DC
904991,stanley-nsoki,DL
904991,stanley-nsoki,DR
187423,kevin-akpoguma,DC
187423,kevin-akpoguma,DR
187423,kevin-akpoguma,DL
40244,oliver-baumann,GK
943550,luca-philipp,GK
1196091,lukas-petersson,GK
918437,mikkel-kaufmann,ST
909485,marvin-pieringer,ST
1386651,leo-scienza,LW
800400,sirlord-conteh,ST
800400,sirlord-conteh,RW
842922,stefan-schimmer,ST
935281,breunig-maximilian,ST
1146018,paul-wanner,MC
893962,lennard-maloney,DM
893962,lennard-maloney,DC
893962,lennard-maloney,MC
575952,mathias-honsak,LW
575952,mathias-honsak,AM
933707,jan-schoppner,MC
933707,jan-schoppner,DM
1097453,luca-kerber,MC
1097453,luca-kerber,DM
845742,adrian-beck,AM
122578,denis-thomalla,AM
122578,denis-thomalla,ST
1066042,julian-niehues,DM
1066042,julian-niehues,MC
940236,thomas-keller,DC
254429,patrick-mainka,DC
798936,benedikt-gimber,MC
798936,benedikt-gimber,DM
798936,benedikt-gimber,DC
920022,haktab-omar-traore,DR
168861,marnon-busch,DR
988252,tim-siersleben,DC
311676,jonas-fohrenbach,DL
15004,norman-theuerkauf,DL
15004,norman-theuerkauf,MC
15004,norman-theuerkauf,DM
1066030,tim-kother,DL
121908,kevin-muller,GK
96098,vitus-eicher,GK
1083359,frank-feller,GK
286103,dawid-kownacki,ST
1019011,isak-hansen-aaroen,MC
1019011,isak-hansen-aaroen,AM
258325,marvin-ducksch,ST
1005343,justin-njinmah,ST
1166832,topp-keke,ST
365772,naby-keita,MC
138150,mitchell-weiser,MR
830127,romano-schmid,MC
830127,romano-schmid,AM
960114,deman-olivier,ML
815612,marco-grull,LW
1165722,skelly-alvero,MC
1165722,skelly-alvero,DM
830142,jens-stage,MC
830142,jens-stage,DM
826171,senne-lynen,DM
826171,senne-lynen,MC
111969,leonardo-bittencourt,MC
111969,leonardo-bittencourt,AM
608362,oliver-burke,ST
608362,oliver-burke,RW
933398,agu-felix,ML
1166767,salifou-dikeni,MC
1064081,abdenego-nankishi,RW
227224,milos-veljkovic,DC
227224,milos-veljkovic,DR
1087043,julian-malatini,DC
1087043,julian-malatini,DR
825771,marco-friedl,DC
825771,marco-friedl,DR
825771,marco-friedl,DL
851254,amos-pieper,DC
851254,amos-pieper,DR
229544,niklas-stark,DC
229544,niklas-stark,DR
103442,anthony-jung,ML
103442,anthony-jung,DC
103442,anthony-jung,DL
1083390,mio-backhaus,GK
190161,michael-zetterer,GK
94411,markus-kolke,GK
355088,roland-sallai,AM
355088,roland-sallai,ST
355088,roland-sallai,RW
111483,michael-gregoritsch,ST
902381,chukwubuike-adamu,ST
171927,maximilian-philipp,AM
171927,maximilian-philipp,ST
280009,lucas-holer,ST
569684,daniel-kofi-kyereh,AM
790965,ritsu-doan,MR
790965,ritsu-doan,RW
171961,vincenzo-grifo,LW
171961,vincenzo-grifo,AM
171961,vincenzo-grifo,ML
882019,florent-muslija,AM
882019,florent-muslija,MC
1067120,eren-dinkci,RW
569784,maximilian-eggestein,MC
569784,maximilian-eggestein,DM
1064082,merlin-rohl,MC
49639,nicolas-hofler,MC
49639,nicolas-hofler,DM
1048820,noah-weisshaupt,ML
914755,osterhage-patrick,MC
914755,osterhage-patrick,DM
142259,matthias-ginter,DC
576266,philipp-lienhart,DC
983041,hugo-siquet,DR
983041,hugo-siquet,MR
142231,christian-gunter,DL
142231,christian-gunter,ML
1014222,kiliann-sildillia,DR
1014222,kiliann-sildillia,DC
142525,lukas-kubler,DR
1131339,makengo-jordy,DL
1063364,kenneth-schmidt,DC
71952,manuel-gulde,DC
71952,manuel-gulde,DL
71952,manuel-gulde,DR
1064671,kimberly-ezekwem,DL
1131337,rosenfelder-maximilian,DC
980626,noah-atubolu,GK
842858,florian-muller,GK
345035,steve-mounie,ST
878081,ermedin-demirovic,ST
855808,samuel-essende,ST
963399,nathanael-mbuku,RW
822340,tietz-phillip,ST
1130113,yusuf-kabadayi,LW
605552,irvin-cardona,ST
872919,ruben-vargas,AM
872919,ruben-vargas,LW
872919,ruben-vargas,ML
796206,kristijan-jakic,MC
796206,kristijan-jakic,DM
1001867,engels-arne,MC
826020,david-colina,DL
826020,david-colina,ML
794770,okugawa-masaya,MC
794770,okugawa-masaya,AM
794770,okugawa-masaya,LW
794995,dorsch-niklas,MC
794995,dorsch-niklas,DM
836706,arne-maier,MC
836706,arne-maier,DM
846356,fredrik-jensen,MC
846356,fredrik-jensen,AM
842188,elvis-rexhbecaj,MC
842188,elvis-rexhbecaj,DM
960017,lukas-petkov,MC
960017,lukas-petkov,LW
960017,lukas-petkov,RW
1049177,tim-breithaupt,MC
834986,robert-gumny,DR
891651,keven-schlotterbeck,DC
930135,patric-pfeiffer,DC
930135,patric-pfeiffer,DR
792142,felix-uduokhai,DC
792142,felix-uduokhai,DL
788768,reece-oxford,DC
809219,mads-pedersen,DL
809219,mads-pedersen,ML
940393,maximilian-bauer,DC
254171,raphael-framberger,DR
1083891,koudossou-henri,DL
947986,nediljko-labrovic,GK
822564,finn-dahmen,GK
930282,daniel-klein,GK
1107591,mohamed-el-amine-amoura,ST
826069,jonas-wind,ST
1005211,bartosz-bialek,ST
983540,tiago-tomas,ST
803185,lukas-nmecha,ST
280631,vaclav-cerny,RW
164171,kevin-behrens,ST
1127790,dzenan-pejcinovic,ST
841947,lovro-majer,MC
841947,lovro-majer,AM
801263,jakub-kaminski,LW
801263,jakub-kaminski,ML
989371,vranckx-aster,MC
989371,vranckx-aster,DM
147289,maximilian-arnold,MC
147289,maximilian-arnold,DM
856553,ridle-baku,DR
856553,ridle-baku,MR
987504,patrick-wimmer,RW
796987,svanberg-mattias,MC
796987,svanberg-mattias,DM
1016810,kevin-paredes,ML
169255,yannick-gerhardt,MC
169255,yannick-gerhardt,AM
169255,yannick-gerhardt,DM
842364,joakim-maehle,ML
879674,maxence-lacroix,DC
879674,maxence-lacroix,DR
826167,sebastiaan-bornauw,DC
830551,rogerio,DL
798926,cedric-zesiger,DC
920525,jenz-moritz,DC
886286,nicolas-cozza,DL
886286,nicolas-cozza,DC
995316,kilian-fischer,DR
902080,grabara-kamil,GK
70987,koen-casteels,GK
35976,pavao-pervan,GK
136933,marius-muller,GK
241812,niklas-klinger,GK
939830,jonathan-burkardt,ST
939830,jonathan-burkardt,AM
343971,ludovic-ajorque,ST
165413,karim-onisiwo,ST
1005834,armindo-sieb,ST
1152505,nelson-weiper,ST
537552,jae-sung-lee,AM
537552,jae-sung-lee,MC
856594,aymen-barkok,MC
856594,aymen-barkok,AM
327755,nadiem-amiri,MC
327755,nadiem-amiri,AM
327755,nadiem-amiri,DM
1198075,gruda-brajan,AM
157377,silvan-widmer,MR
157377,silvan-widmer,DR
138126,phillipp-mwene,DR
138126,phillipp-mwene,DL
930272,tom-krauss,MC
930272,tom-krauss,DM
846471,anthony-caci,DL
846471,anthony-caci,ML
846471,anthony-caci,DC
1028307,kaishu-sano,MC
1028307,kaishu-sano,DM
796027,marco-richter,RW
796027,marco-richter,AM
97926,danny-da-costa,MR
980621,paul-nebel,AM
980621,paul-nebel,MC
1138150,nikolas-veratschnig,DR
1138150,nikolas-veratschnig,MR
330099,edimilson-fernandes,DC
330099,edimilson-fernandes,MC
330099,edimilson-fernandes,DL
330099,edimilson-fernandes,DR
794294,andreas-hanche-olsen,DC
794294,andreas-hanche-olsen,DR
152206,dominik-kohr,DM
152206,dominik-kohr,MC
152206,dominik-kohr,DC
106662,stefan-bell,DC
106662,stefan-bell,DR
842869,maxim-leitsch,DC
174345,robin-zentner,GK
94312,daniel-batz,GK
192308,alassane-plea,ST
192308,alassane-plea,LW
192308,alassane-plea,AM
1130950,grant-leon-ranos,LW
228981,tim-kleindienst,ST
929163,tomas-cvancara,ST
974087,manu-kone,MC
974087,manu-kone,DM
237068,julian-weigl,MC
237068,julian-weigl,DM
837205,florian-neuhaus,MC
837205,florian-neuhaus,DM
837205,florian-neuhaus,AM
95381,kevin-stoger,MC
95381,kevin-stoger,AM
95381,kevin-stoger,DM
280453,franck-honorat,RW
280453,franck-honorat,MR
1048650,rocco-reitz,MC
962409,nathan-ngoumou,RW
1123613,yvandro-borges-sanches,ML
876858,robin-hack,LW
1008245,oscar-fraulo,MC
1008245,oscar-fraulo,DM
110967,christoph-kramer,MC
110967,christoph-kramer,DM
1470008,charles-herrmann,RW
939880,philipp-sander,MC
939880,philipp-sander,DM
790989,ko-itakura,DC
282229,nico-elvedi,DC
1002920,scally-joseph,DR
979144,netz-luca,DL
979144,netz-luca,ML
1130067,fabio-chiarodia,DC
113920,stefan-lainer,DR
113920,stefan-lainer,MR
254449,marvin-friedrich,DC
254449,marvin-friedrich,DR
1083382,lukas-ullrich,DL
1152500,walde-simon,DR
571622,jonas-omlin,GK
578166,moritz-nicolas,GK
972510,jan-olschowsky,GK
8772,tobias-sippel,GK
117373,kevin-volland,ST
117373,kevin-volland,AM
909958,yorbe-vertessen,ST
788786,jordan-siebatcheu,ST
359236,chris-bedia,ST
796672,prtajin-ivan,ST
975800,benedict-hollerbach,ST
800252,tim-skarke,MR
800252,tim-skarke,RW
867493,tymoteusz-puchacz,DL
867493,tymoteusz-puchacz,ML
377118,robin-gosens,ML
877302,andras-schafer,MC
877302,andras-schafer,DM
354558,laszlo-benes,MC
787889,tousart-lucas,MC
787889,tousart-lucas,DM
149479,rani-khedira,DM
48557,christopher-trimmel,MR
168985,janik-haberer,MC
168985,janik-haberer,DM
1198074,aljoscha-kemlein,MC
791642,josip-juranovic,DR
791642,josip-juranovic,MR
855663,leite-diogo,DC
855663,leite-diogo,DR
855663,leite-diogo,DL
830803,danilho-doekhi,DC
830803,danilho-doekhi,DR
1086547,querfeld-leopold,DC
146500,jerome-roussillon,DL
146500,jerome-roussillon,ML
48660,kevin-vogt,DC
856668,paul-jaeckel,DC
856668,paul-jaeckel,DR
1481918,ogbemudia-oluwaseun,DC
1534064,leon-prosche,DR
137692,frederik-ronnow,GK
134778,alexander-schwolow,GK
1130672,yannic-stein,GK
340719,philipp-hofmann,ST
253517,gerrit-holtmann,LW
924205,moritz-broschinski,ST
855854,dani-de-wit,AM
855854,dani-de-wit,MC
829093,ibrahima-sissoko,MC
829093,ibrahima-sissoko,DM
795000,passlack-felix,DR
795000,passlack-felix,MR
187207,matus-bero,MC
187207,matus-bero,AM
1083404,bamba-samuel,MR
254125,maximilian-wittek,DL
254125,maximilian-wittek,ML
119179,anthony-losilla,MC
119179,anthony-losilla,DM
995719,agon-elezi,MC
995719,agon-elezi,DM
886132,moritz-broni-kwarteng,AM
886132,moritz-broni-kwarteng,LW
886132,moritz-broni-kwarteng,RW
877297,lukas-daschner,AM
877297,lukas-daschner,ST
833213,erhan-masovic,DC
828571,bernardo,DL
828571,bernardo,DC
117794,cristian-gamboa,DR
908631,jordi-osei-tutu,RW
1138778,tim-oermann,DC
789138,noah-loosli,DC
789138,noah-loosli,DR
24937,manuel-riemann,GK
132607,patrick-drewes,GK
921031,niclas-thiede,GK
988989,paul-grave,GK
129927,sargis-adamyan,ST
826884,steffen-tigges,ST
1014290,tim-lemperle,ST
842215,florian-dietz,ST
1148974,cuber-potocnik-jaka,ST
1146248,maximilian-schmid,ST
319861,luca-waldschmidt,ST
319861,luca-waldschmidt,AM
78781,florian-kainz,LW
78781,florian-kainz,AM
78781,florian-kainz,MC
988639,martel-eric,MC
988639,martel-eric,DM
1064842,denis-huseinbasic,MC
1064842,denis-huseinbasic,DM
110508,mark-uth,AM
110508,mark-uth,ST
869883,dejan-ljubicic,MC
869883,dejan-ljubicic,DM
921033,linton-maina,LW
921033,linton-maina,RW
1010726,thielmann-jan,RW
1010726,thielmann-jan,ST
918438,jacob-christensen,MC
918438,jacob-christensen,DM
1418648,fayssal-harchaoui,DM
994490,mathias-olesen,MC
980629,marvin-obuz,RW
151581,leart-paqarada,DL
151581,leart-paqarada,ML
991290,nikola-soldo,DC
387220,timo-hubers,DC
988203,rasmus-carstensen,DR
1146250,finkgrafe-max,DL
855676,kilian-luca,DC
136922,dominique-heintz,DC
136922,dominique-heintz,DL
187185,marvin-schwabe,GK
1130647,jonas-urbig,GK
1142705,jonas-nickisch,GK
39918,philipp-pentke,GK
840352,matthias-kobbing,GK
993211,oscar-vilhelmsson,ST
959003,filip-stojilkovic,ST
914877,fraser-hornby,ST
797871,luca-marseiler,ST
797871,luca-marseiler,LW
996662,fynn-lakenmacher,ST
797691,marvin-mehlem,AM
797691,marvin-mehlem,MC
797691,marvin-mehlem,DM
940886,fabian-nurnberger,MC
940886,fabian-nurnberger,ML
37630,tobias-kempe,MC
37630,tobias-kempe,DM
37630,tobias-kempe,AM
800444,matthias-bader,DR
800444,matthias-bader,MR
930279,matondo-merveille-papela,MC
39718,fabian-holland,DL
39718,fabian-holland,DM
39718,fabian-holland,MC
39718,fabian-holland,ML
939693,paul-will,MC
939693,paul-will,DM
1049628,andreas-muller,MC
1049628,andreas-muller,DM
928416,kai-klefisch,MC
928416,kai-klefisch,DM
1082797,matej-maglica,DC
865554,christoph-klarer,DC
865554,christoph-klarer,DR
927409,sergio-lopez,DR
142568,christoph-zimmermann,DC
142568,christoph-zimmermann,DR
1129360,clemens-riedel,DC
858360,aleksandar-vukotic,DC
858360,aleksandar-vukotic,DL
888440,karol-niemczycki,GK
132654,marcel-schuhen,GK
174285,alexander-brunst,GK
1130946,elias-saad,LW
591588,johannes-eggestein,ST
871621,oladapo-afolayan,LW
871621,oladapo-afolayan,AM
88471,simon-zoller,ST
88471,simon-zoller,RW
243693,maurides,ST
89713,andreas-albers,ST
980742,erik-ahlstrand,MC
980742,erik-ahlstrand,ML
980742,erik-ahlstrand,MR
181581,jackson-irvine,MC
181581,jackson-irvine,DM
887500,danel-sinani,RW
887500,danel-sinani,ST
280551,manolis-saliakas,MR
280551,manolis-saliakas,DR
888854,connor-metcalfe,MC
888854,connor-metcalfe,DM
1131338,wagner-robert,MC
1131338,wagner-robert,DM
939623,carlo-boukhalfa,AM
939623,carlo-boukhalfa,MC
944027,scott-banks,RW
873347,lars-ritzka,DL
873347,lars-ritzka,ML
979820,treu-philipp,DR
979820,treu-philipp,MR
57627,karol-mets,DC
57627,karol-mets,DL
252343,adam-dzwigala,DC
252343,adam-dzwigala,DR
966889,david-nemeth,DC
542038,eric-smith,MC
542038,eric-smith,DC
253469,hauke-wahl,DC
253469,hauke-wahl,DR
325061,nikola-vasilj,GK
43440,sascha-burchert,GK
987437,ben-voll,GK
833368,soren-ahlers,GK
877837,jann-fiete-arp,ST
925910,shuto-machino,ST
122573,steven-skrzybski,ST
122573,steven-skrzybski,AM
843709,benedikt-pichler,ST
980916,alexander-bernhardsson,RW
812822,ba-muaka-simakala,LW
812822,ba-muaka-simakala,RW
1105869,marko-ivezic,DC
1105869,marko-ivezic,MC
1105869,marko-ivezic,DM
1135884,lewis-holtby,MC
1135884,lewis-holtby,DM
977919,magnus-knudsen,MC
977919,magnus-knudsen,DM
789714,finn-porath,MC
789714,finn-porath,AM
254445,marvin-schulz,MC
254445,marvin-schulz,DC
254445,marvin-schulz,DR
254445,marvin-schulz,DM
1138554,wagbe-aurel,LW
1033202,sterner-jonas,MR
1064305,nicolai-remberg,MC
997010,colin-noah-kleine-bekel,DC
814735,timo-becker,DR
814735,timo-becker,DC
814735,timo-becker,MR
347116,carl-johansson,DC
254003,patrick-erras,DC
254003,patrick-erras,MC
254003,patrick-erras,DM
579260,marco-komenda,DC
579260,marco-komenda,DL
980616,lasse-rosenboom,DR
980616,lasse-rosenboom,DC
963073,geschwill-max,DC
1140362,timon-weiner,GK
126346,thomas-dahne,GK
126531,marcel-engelhardt,GK
339889,vincent-vermeij,ST
1134388,niemiec-jona,ST
1005840,danny-schmidt,AM
1005840,danny-schmidt,ST
871886,ao-tanaka,MC
871886,ao-tanaka,DM
1112327,isak-bergmann-johannesson,MC
980466,appelkamp-shinta-karl,MC
980466,appelkamp-shinta-karl,AM
